Date,tkrs_avg_roc_30d,tkrs_avg_std_30d,tkrs_avg_rs_roc_30d,tkrs_avg_vol_avg_roc_30d,tkrs_avg_turnover_avg_roc_30d,stock_idx_pct_change_30d,comm_idx_pct_change_30d,bond_idx_pct_change_30d,vol_idx_pct_change_30d
2016-06-27,-0.031780823660989145,0.017837488192877955,-0.16448441897424904,-0.025089755805086322,-0.005925397160891133,0.01215549003587335,0.03453039399311297,-0.019051583285690454,0.5857713059815226
2016-06-28,-0.022219827656102815,0.018193232511016056,-0.19076822609562472,0.0007572973060574473,0.014526944651310325,0.015150828161380359,0.03961744432096648,-0.010915470495989177,0.27724792985114877
2016-06-29,0.006278923586243057,0.018449816776148747,-0.0650564730703298,0.010243851290394623,0.019334097466337408,0.01580104600593568,0.04677965434497611,0.01595189965701782,0.06872188283856606
2016-06-30,0.022269640673220407,0.018626755415670875,0.06336600663418879,0.01526289402857639,0.02867868917348848,0.02212139515449163,0.04849726167803459,0.029985378785725825,-0.02006267703140252
2016-07-01,0.028950606004673498,0.01856504284934319,0.04209191332698903,0.009704789054680196,0.027059176268149132,0.023673113885868347,0.06438355673338747,0.036069179973003074,-0.09552966768099924
2016-07-05,0.004416206679392639,0.018631011360125783,-0.10638525982532543,-0.016769114142938024,0.007138520329805109,0.02574914809074169,0.030013700549369027,0.020506268071848854,0.02500000784271661
2016-07-06,0.010276439918025558,0.018651812011227255,-0.0843967782955588,-0.008198803313527625,0.017525572034640335,0.027842408466594915,0.039780482427995034,0.028004520857309867,-0.05436154698274798
2016-07-07,-0.003280259141632597,0.018204774052150662,-0.16653366535097314,-0.005515911196138701,0.015961126879762144,0.027673531949908403,0.010288040620097139,0.013974436705653126,0.023578373841123712
2016-07-08,0.008206512744671135,0.01842308650244126,-0.07308910551618786,-0.002431140837601209,0.02054074085667823,0.029032061313658764,0.008813528957748229,0.022359646143927936,-0.05035969989034805
2016-07-11,0.015814532659505498,0.018484730886256552,-0.02506493890221928,0.002977027465645987,0.0309686691619373,0.024729724273022446,0.005427498310961898,0.026778627277177725,0.008190592269372798
2016-07-12,0.023393960012672858,0.01874259705360872,-0.021337331830227457,0.01646969489612027,0.0480683349681561,0.021829458085056874,0.02027028740120862,0.030700707686512674,0.032774413790130685
2016-07-13,0.022477775151952015,0.018709674215465828,0.014272837223308743,0.0029277413408574926,0.02169132387985262,0.022633999762774026,0.013596249653028414,0.030619094556465498,-0.08104296353328078
2016-07-14,0.02555466017200052,0.018757652762947243,0.05436223981724164,0.010392840662561298,0.02788587485328109,0.022300812691865346,0.007402386657682447,0.03278822906204715,-0.0971831079561355
2016-07-15,0.018197362071483168,0.018767159795177027,0.009000381632893184,0.02048452453671845,0.03645925233079761,0.01600457339291883,0.0026863777344992013,0.02822939239602662,-0.07043287087942551
2016-07-18,0.025209029553581733,0.01871004308760948,0.047157405774965744,0.02473692277262196,0.03919103599069529,0.0107079171130684,-0.008672418415697658,0.03398511885260236,-0.07646627069241352
2016-07-19,0.014284503225560567,0.018523280208782123,-0.028135911245924405,0.0304103208212132,0.04345403610928478,0.01414458262600049,-0.026367809190582125,0.02659486911562614,-0.12307687900744091
2016-07-20,0.01627282911594913,0.018483154393949493,-0.07167838854312125,0.024592643116375212,0.03799682624177003,0.012332236292904808,-0.04242811836850158,0.030071093895063905,-0.16227755886257678
2016-07-21,0.007051254590205538,0.018614075197071825,-0.08396815379920497,0.031398559617099586,0.044497503780440484,0.012869055072968205,-0.06354295275640454,0.02241409868532429,-0.09517046589835376
2016-07-22,0.01979816383782669,0.018627226989778943,0.050241777859701964,0.032531446351893756,0.053178845455212675,0.012321070170710602,-0.0636656036353892,0.0293859992440193,-0.1789617366200441
2016-07-25,0.03217295232034904,0.018394185852920866,0.1380721616378442,0.03016858027702818,0.056841505757992516,0.009791600244843046,-0.06250000401799882,0.03740112104296922,-0.2442748463509219
2016-07-26,0.04799429231676188,0.01844722042789506,0.22835247094437583,0.048329723425028615,0.07675502577363869,0.008977379004213137,-0.06640620605313774,0.04719167244571998,-0.37768237396058824
2016-07-27,0.04852660450318369,0.018545811456390456,0.3241083439642547,0.05266831236980285,0.0831073920404013,0.012393821924534087,-0.06946267178447885,0.0478526953483811,-0.3741463451850705
2016-07-28,0.049517447963413265,0.018608352035074195,0.2272397777829589,0.055480932534141436,0.09363556966544806,0.010130366410875391,-0.06719369543012621,0.0502646676918419,-0.36842102023267
2016-07-29,0.047960583797316686,0.01891419415905487,0.13942061354078117,0.07352117627698385,0.12008585376896441,0.012184654822209984,-0.042895486008664,0.04964678556634383,-0.3871967283802731
2016-08-01,0.04464481522016411,0.01888559575893212,0.10061499725120604,0.06665883673952067,0.10533651333105776,0.010547988741170577,-0.0812049898262821,0.051701267119384164,-0.35909326748181825
2016-08-02,0.025079117455874298,0.0190158929265273,-0.04168674923519167,0.07168089665728616,0.10758817159380563,0.010386625811103167,-0.09085009126827337,0.03670662313115769,-0.27218294639353824
2016-08-03,0.030825421837763906,0.019169789133654178,-0.033260938592734934,0.07110162294872824,0.10743157832021111,0.012193747144885858,-0.06867236037129398,0.03831361872511607,-0.30411255545296334
2016-08-04,0.033789641906355854,0.01911737590445605,0.10308945200145825,0.021013828079465613,0.08919908980046332,0.013448979233620095,-0.05921057375711014,0.04187398576216661,-0.41332073540227354
